ubigeo,mujer,no_seguro_salud,discapacitados,lengua_originaria,sin_nivel_educ,primaria,secundaria,superior_nouniv_incom,superior_nouniv_com,superior_univ_incom,superior_univ_com,posgrado,relig_catolica,relig_ninguna,relig_cristiana,edad_0_17_porc,edad_18_35_porc,edad_36_60_porc,edad_60_mas_porc,viv_agua_porc,viv_elec_proc,viv_desag_proc,nombredd,nombrepv,nombredi,D_pobreza,D_pobrezaex,D_gini,D_pob_crim,paltitud1,paltitud2,paltitud3,paltitud4,paltitud5,paltitud6,paltitud7,paltitud8,paltitud9,altitud,dept,prov,dist
60504,51.220982,7.2868791,11.10038,5.2118392,6.9788423,60.903427,18.776833,0.708978,1.426596,0.26180881,0.4010987,0.071779698,53.809338,11.693007,9.8506966,0.3598358,0.20343409,0.25009331,0.1537887,38.681492,25.496429,11.755362,CAJAMARCA,CONTUMAZÁ,GUZMANGO,76.900002,41.900002,0.30000001,1,0,0,0,1,0,0,0,0,0,3540,CAJAMARCA,CONTUMAZA,GUZMANGO
60505,48.208328,17.95476,12.06439,4.5571837,7.075974,50.518684,26.8556,1.7727844,2.3188257,0.70755249,1.7409804,0.087891228,38.441303,18.261278,20.400986,0.32480139,0.21329799,0.28243601,0.1500441,25.928339,47.94788,26.905537,CAJAMARCA,CONTUMAZÁ,SAN BENITO,61.799999,18.700001,0.30000001,2,0,1,0,0,0,0,0,0,0,2664,CAJAMARCA,CONTUMAZA,SAN BENITO
60506,46.968498,9.6780748,13.9015,5.8897333,8.7195244,58.10252,16.286968,1.1079332,2.922549,0.1004211,0.38824719,0.097924903,55.21043,5.7801366,13.803802,0.37122741,0.19919521,0.2585513,0.138833,27.003485,19.86063,9.4076653,CAJAMARCA,CONTUMAZÁ,SANTA CRUZ DE TOLED,83.5,54.400002,0.30000001,1,0,0,0,1,0,0,0,0,0,3102,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED
60507,48.427479,10.50945,14.86504,4.7941465,7.3792467,46.321136,29.230663,1.498594,3.0180118,0.8490563,2.224633,0.52136219,63.630405,3.1774638,11.033746,0.31897601,0.1852905,0.29215759,0.1804145,51.626015,48.130081,28.94309,CAJAMARCA,CONTUMAZÁ,TANTARICA,67.699997,35.400002,0.30000001,3,0,1,0,0,0,0,0,0,0,3199,CAJAMARCA,CONTUMAZA,TANTARICA
60508,50.248852,12.77973,13.90058,4.2645421,7.4443293,33.639069,30.664129,3.1142445,9.4514036,1.732115,4.3642187,0.8257556,60.153938,3.3535085,17.016743,0.28486469,0.1943205,0.30508471,0.1926851,59.311184,58.366348,31.636696,CAJAMARCA,CONTUMAZÁ,YONAN,41,7.1999998,0.30000001,11,1,0,0,0,0,0,0,0,0,858,CAJAMARCA,CONTUMAZA,YONAN
60601,51.760139,5.65306,8.0454292,4.9573865,15.936979,39.191372,22.634705,2.3759062,5.0826354,1.1675116,3.4957809,0.54741925,67.079727,1.7979332,8.8488951,0.33770749,0.23873881,0.2729201,0.1221098,57.860374,67.514908,32.377132,CAJAMARCA,CUTERVO,CUTERVO,56.200001,23.299999,0.40000001,64,0,0,0,1,0,0,0,0,0,3035,CAJAMARCA,CUTERVO,CUTERVO
60602,48.346722,6.7612019,10.35554,5.6150098,15.461413,47.117138,20.890171,1.0466436,1.5317662,0.5639928,1.2794081,0.12689833,59.96801,3.5112936,12.131299,0.37196881,0.229249,0.2518962,0.1151586,31.706629,29.732019,10.973202,CAJAMARCA,CUTERVO,CALLAYUC,73.099998,35.599998,0.30000001,7,0,0,1,0,0,0,0,0,0,2441,CAJAMARCA,CUTERVO,CALLAYUC
60603,48.385429,5.1030092,10.5097,4.8087378,16.068439,42.775425,29.325571,0.37813985,1.7164106,0.34725308,1.5186974,0.03178576,68.469742,0.6660822,8.0474958,0.35719249,0.1890202,0.28596249,0.14246,55.456966,43.3008,26.885536,CAJAMARCA,CUTERVO,CHOROS,78,45.700001,0.30000001,0,0,0,0,0,0,0,0,1,0,1883,CAJAMARCA,CUTERVO,CHOROS
60604,50.39838,3.8619001,12.49541,5.7752032,6.4438968,51.961617,25.807047,0.90851969,1.6495727,0.24947689,1.2510567,0.1222193,59.950943,5.4300284,7.4294405,0.3815451,0.2283262,0.25064379,0.1090129,54.756382,59.51276,28.770302,CAJAMARCA,CUTERVO,CUJILLO,81.5,47.400002,0.30000001,1,0,0,1,0,0,0,0,0,0,2109,CAJAMARCA,CUTERVO,CUJILLO
60605,49.424412,3.778029,12.74854,4.6853132,12.744887,48.772125,24.579651,0.74992579,1.5294636,0.4581359,1.0186933,0.1833908,68.687515,2.8262923,4.1695371,0.3814348,0.20071191,0.2702629,0.121851,30.715199,42.017879,10.472542,CAJAMARCA,CUTERVO,LA RAMADA,87.199997,59.5,0.30000001,2,0,0,1,0,0,0,0,0,0,2334,CAJAMARCA,CUTERVO,LA RAMADA
60606,48.129349,4.2232728,10.88893,5.3953729,11.15929,44.808609,28.084368,0.75038153,1.6524681,0.53047717,1.3076673,0.039351281,70.02877,0.33194327,5.0640678,0.38549021,0.1807843,0.27058819,0.1358823,51.777779,55.055561,18.833334,CAJAMARCA,CUTERVO,PIMPINGOS,77.900002,41.700001,0.30000001,10,0,0,1,0,0,0,0,0,0,2000,CAJAMARCA,CUTERVO,PIMPINGOS
60607,49.758949,6.1347189,9.7680616,5.3461785,13.263664,45.91206,26.147449,0.59560382,1.4068415,0.39448094,0.96112931,0.12329128,66.483215,0.43692297,6.8872538,0.40109339,0.1767152,0.2611073,0.13444211,43.307438,52.674809,13.074362,CAJAMARCA,CUTERVO,QUEROCOTILLO,86.099998,56.400002,0.30000001,20,0,0,1,0,0,0,0,0,0,2663,CAJAMARCA,CUTERVO,QUEROCOTILLO
60608,49.403358,5.3069921,8.0901155,4.2924647,10.227286,43.449596,29.740036,1.3882806,3.6830769,0.46321121,1.3866589,0.1155523,72.820473,0.64112252,3.1603823,0.36912751,0.1821668,0.28907001,0.1373442,65.365852,59.81707,28.475611,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,71.099998,36.599998,0.30000001,0,0,0,1,0,0,0,0,0,0,2511,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO
60609,49.024078,4.1581588,9.9149561,4.6770444,9.2209511,48.674858,25.748213,1.5739022,1.4049652,0.43519631,0.96829432,0.1077342,51.578182,9.4434795,14.072692,0.3869752,0.19913889,0.26533911,0.1103337,40,55.348839,23.100775,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,74.099998,34.700001,0.30000001,0,0,0,1,0,0,0,0,0,0,2227,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO
60610,50.726341,3.291496,10.90968,4.296689,14.954368,48.91013,24.31135,0.88454092,1.9395791,0.49530497,1.1210399,0.032421932,63.59454,0.76137865,13.704427,0.34933329,0.1896667,0.29300001,0.1443333,65.207008,43.630569,12.659236,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,79.5,46.400002,0.30000001,1,0,0,1,0,0,0,0,0,0,2850,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA
60611,50.195431,4.6432018,12.41129,6.3706326,11.898953,43.794048,27.269369,1.1221366,2.0759358,0.1133409,1.2433745,0.18750741,64.510277,4.2367492,4.4486189,0.4000763,0.18421049,0.26811591,0.1193745,59.81839,43.473331,12.031782,CAJAMARCA,CUTERVO,SANTA CRUZ,82.699997,49.799999,0.30000001,1,0,0,1,0,0,0,0,0,0,2077,CAJAMARCA,CUTERVO,SANTA CRUZ
60612,49.293701,4.5016508,13.27682,4.3922367,15.391871,50.898903,21.212988,0.51567858,1.3939435,0.44453099,1.0245795,0.2237972,70.475052,0.59072572,5.9735518,0.36715591,0.20314831,0.26100829,0.1357158,14.054367,66.80162,12.666281,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,80.199997,47.599998,0.30000001,5,0,0,1,0,0,0,0,0,0,2952,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA
60613,48.955582,4.8078299,8.4202166,4.5100784,10.475706,46.482662,27.07498,0.75102317,2.2121553,0.54150587,1.4262595,0.1638885,70.637436,0.54516214,4.8582625,0.3760733,0.185747,0.28148249,0.12950771,58.348167,45.959419,19.188324,CAJAMARCA,CUTERVO,SANTO TOMAS,83.099998,57.299999,0.40000001,3,0,0,1,0,0,0,0,0,0,2246,CAJAMARCA,CUTERVO,SANTO TOMAS
60614,51.293652,3.942425,10.0687,4.2406816,11.458094,45.325745,26.370899,1.4749849,3.1666715,0.87578732,1.8507973,0.2072265,73.445236,0.85326016,4.0502858,0.34448859,0.2020102,0.28296879,0.14203671,48.109692,57.854099,20.181044,CAJAMARCA,CUTERVO,SOCOTA,76.599998,38.700001,0.30000001,8,0,0,1,0,0,0,0,0,0,2844,CAJAMARCA,CUTERVO,SOCOTA
60615,49.507172,4.2816901,10.67758,4.341043,17.932648,43.369225,24.21542,1.343955,3.3372502,0.18001199,1.4112357,0.088797733,73.969116,1.6228852,4.1336932,0.30672649,0.1659193,0.31838569,0.19372199,66.320168,65.072762,34.719334,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,72.599998,37.599998,0.30000001,0,0,0,1,0,0,0,0,0,0,1863,CAJAMARCA,CUTERVO,TORIBIO CASANOVA
60701,52.915562,14.08318,9.2900753,5.0898767,20.863388,40.663921,19.350742,1.9679443,3.3826206,1.0967784,2.4037204,0.25036705,49.611198,4.2805238,24.615379,0.32168311,0.24251831,0.27282891,0.1356467,37.865761,54.188568,15.794111,CAJAMARCA,HUALGAYOC,BAMBAMARCA,59.900002,24.5,0.30000001,51,0,0,0,1,0,0,0,0,0,3955,CAJAMARCA,HUALGAYOC,BAMBAMARCA
60702,51.44743,29.11607,7.9128408,5.5410833,10.424026,42.046059,29.143728,1.6303629,3.007432,0.92320317,1.4075085,0.17122421,74.832077,0.64704353,1.572198,0.33424661,0.1753425,0.2928082,0.17431509,40.394089,78.817734,8.3743839,CAJAMARCA,HUALGAYOC,CHUGUR,60.299999,24.4,0.30000001,3,0,0,0,1,0,0,0,0,0,3742,CAJAMARCA,HUALGAYOC,CHUGUR
60703,45.565319,14.30758,9.0534687,4.1259346,18.395985,36.31472,27.372614,2.0261004,3.1074638,1.5957501,3.0332441,0.35244268,68.704826,1.9044966,10.238712,0.27549469,0.2770167,0.30586991,0.1132288,33.233486,56.046028,5.9277945,CAJAMARCA,HUALGAYOC,HUALGAYOC,64.300003,29.6,0.30000001,12,0,0,0,0,1,0,0,0,0,3927,CAJAMARCA,HUALGAYOC,HUALGAYOC
60801,49.906479,23.067659,9.8023777,5.98,5.596889,28.287668,30.777767,3.6237252,6.4190159,4.3687983,9.0696955,0.85290313,63.453182,2.3786323,12.166451,0.32228401,0.2811169,0.26688471,0.0906078,75.868301,78.351227,69.64473,CAJAMARCA,JAÉN,JAEN,24,4.4000001,0.30000001,373,0,0,0,0,0,0,0,1,0,2630,CAJAMARCA,JAEN,JAEN
60802,47.759811,12.30518,9.9983253,5.7082133,9.865839,40.567497,31.838894,1.4794463,2.5953588,1.1763964,1.9428977,0.12877038,63.911591,1.8727232,10.801952,0.3445977,0.2231501,0.27578169,0.126756,63.379765,64.992668,30.095308,CAJAMARCA,JAÉN,BELLAVISTA,47.5,13.5,0.30000001,11,0,0,0,0,0,0,0,1,0,1847,CAJAMARCA,JAEN,BELLAVISTA
60803,48.583328,11.39395,11.36998,6.1584768,10.411545,43.519146,29.47897,0.86302763,1.3301061,0.51986521,1.609396,0.21636757,66.133293,0.56484687,7.0936651,0.38613659,0.2176351,0.25922531,0.1051988,51.517941,71.910461,20.576509,CAJAMARCA,JAÉN,CHONTALI,46.099998,14,0.30000001,15,0,0,1,0,0,0,0,0,0,2865,CAJAMARCA,JAEN,CHONTALI
60804,47.954861,11.53369,8.3223591,5.7379937,10.66915,47.953686,25.782663,0.67364752,1.2355446,0.3865599,0.96968901,0.16661954,58.721527,3.6271088,12.473653,0.36901739,0.20785309,0.26108611,0.1368431,29.047495,65.914459,18.60404,CAJAMARCA,JAÉN,COLASAY,72.699997,38.099998,0.30000001,7,0,0,1,0,0,0,0,0,0,2351,CAJAMARCA,JAEN,COLASAY
60805,48.51897,7.842814,5.792572,6.0635538,11.34136,44.977917,28.105669,0.94560474,0.93907648,0.71835142,0.69245523,0.04803288,65.325073,1.555256,6.9199719,0.3915205,0.2410364,0.2406438,0.091337301,51.944893,36.87196,19.773096,CAJAMARCA,JAÉN,HUABAL,76.199997,37.099998,0.30000001,11,0,0,1,0,0,0,0,0,0,2190,CAJAMARCA,JAEN,HUABAL
60806,48.702,9.0394783,8.0618563,6.6178226,16.876234,45.729446,24.25209,0.84731025,0.79764622,0.50737339,0.89033121,0,67.77475,0.53369689,6.8007002,0.34643269,0.26760229,0.245848,0.1083041,62.724251,69.169441,19.734219,CAJAMARCA,JAÉN,LAS PIRIAS,78.5,44.299999,0.30000001,2,0,0,1,0,0,0,0,0,0,1926,CAJAMARCA,JAEN,LAS PIRIAS
60807,49.086529,9.4518185,6.8454661,12.275931,17.32667,44.215191,23.628847,1.1461699,1.6285832,0.38410819,1.634066,0.094141789,58.669159,3.2478669,10.790258,0.4122723,0.2102109,0.24352831,0.1063039,59.593391,38.532398,19.885641,CAJAMARCA,JAÉN,POMAHUACA,78.099998,46.599998,0.40000001,2,0,0,1,0,0,0,0,0,0,2525,CAJAMARCA,JAEN,POMAHUACA
60808,50.038818,16.598551,11.20732,14.40493,8.9642773,36.690575,30.52384,2.030062,4.823678,1.4282759,3.3690031,0.46041799,58.853561,3.2417197,13.286346,0.3538191,0.22783139,0.27172959,0.1136962,73.945297,80.528511,48.029671,CAJAMARCA,JAÉN,PUCARA,46.400002,12.6,0.30000001,23,0,0,0,0,0,0,0,1,0,2171,CAJAMARCA,JAEN,PUCARA
60809,48.894299,4.862267,4.3030071,6.6887889,13.624427,44.562328,25.069534,1.3284682,0.69519448,0.23693496,0.91124529,0.057673551,55.403877,3.424175,11.911864,0.44319639,0.1905304,0.22963171,0.1049339,31.739489,21.805441,11.005771,CAJAMARCA,JAÉN,SALLIQUE,79.699997,42.400002,0.30000001,4,0,0,1,0,0,0,0,0,0,3205,CAJAMARCA,JAEN,SALLIQUE
60810,48.08432,12.65468,9.8111219,5.5180459,11.564301,45.728321,26.343706,0.58977163,1.3012208,0.5341503,1.3117405,0.1061723,60.124771,1.2908583,11.925728,0.3948434,0.18282551,0.25527379,0.1402088,46.569645,38.617458,15.748441,CAJAMARCA,JAÉN,SAN FELIPE,81,52.299999,0.40000001,1,0,0,1,0,0,0,0,0,0,2920,CAJAMARCA,JAEN,SAN FELIPE
60811,48.430161,13.14961,7.777318,5.4216237,8.7492027,44.025757,29.312757,1.2449673,1.277102,0.59889477,1.4188023,0.054078449,59.157425,2.5931518,10.854363,0.39382181,0.2324713,0.24755751,0.095977001,39.68811,59.415199,10.37037,CAJAMARCA,JAÉN,SAN JOSE DEL ALTO,50.400002,15.4,0.30000001,8,0,0,1,0,0,0,0,0,0,1924,CAJAMARCA,JAEN,SAN JOSE DEL ALTO
60812,47.419121,16.007919,11.77066,4.7924023,9.3221273,47.526276,28.372799,1.0786754,1.3298064,0.2853353,1.2138627,0.1492945,58.948025,3.4035563,14.737321,0.33320001,0.22863141,0.29001299,0.1208637,61.761429,61.120399,30.406912,CAJAMARCA,JAÉN,SANTA ROSA,54.200001,18.299999,0.30000001,10,0,0,1,0,0,0,0,0,0,2001,CAJAMARCA,JAEN,SANTA ROSA
60901,48.38681,13.2136,7.624733,6.6534095,7.7475123,37.747902,28.760851,3.0009291,3.4990225,1.243396,4.0121374,0.54318959,62.65144,1.3989265,8.8128099,0.39403909,0.233215,0.2446695,0.094463199,63.272598,63.478031,40.01429,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,58.400002,24.200001,0.40000001,57,0,0,1,0,0,0,0,0,0,2137,CAJAMARCA,SAN IGNACIO,SAN IGNACIO
60902,46.936378,18.00375,8.7658234,6.0525703,9.4924231,42.518963,30.422401,1.1902653,1.6747874,0.7899127,1.7385873,0.1070536,63.779655,1.3032352,8.4664316,0.38781521,0.2323191,0.25054821,0.099369504,64.813644,68.351227,28.532322,CAJAMARCA,SAN IGNACIO,CHIRINOS,67.199997,30.9,0.40000001,19,0,0,1,0,0,0,0,0,0,1993,CAJAMARCA,SAN IGNACIO,CHIRINOS
60903,47.807041,7.5918469,8.9028559,8.4093046,10.056201,43.414715,29.593643,0.86467141,1.4200242,0.56287885,1.9729955,0.11381226,53.842468,4.1756668,15.762538,0.395181,0.22085281,0.2542749,0.099933401,58.933971,58.440731,26.412092,CAJAMARCA,SAN IGNACIO,HUARANGO,63.400002,24.9,0.30000001,21,0,0,0,0,0,0,0,1,0,2101,CAJAMARCA,SAN IGNACIO,HUARANGO
60904,47.634411,15.83636,7.5885339,6.1361432,14.000175,43.620918,27.448084,0.89377427,1.2873014,0.39297754,1.0441464,0.11468355,59.886436,2.887172,10.443723,0.4007259,0.236939,0.2427666,0.089305803,65.413651,74.379913,18.687414,CAJAMARCA,SAN IGNACIO,LA COIPA,55.799999,23.799999,0.40000001,10,0,0,1,0,0,0,0,0,0,2104,CAJAMARCA,SAN IGNACIO,LA COIPA
60905,47.33931,8.0621033,5.685473,6.9219284,6.9469566,43.912315,28.573114,1.1982689,1.509656,0.6067723,1.6395772,0.1541862,63.138531,0.42744976,5.0333328,0.44471309,0.2301605,0.2198285,0.075511098,62.976231,66.069679,25.691957,CAJAMARCA,SAN IGNACIO,NAMBALLE,81.400002,48,0.30000001,12,0,0,0,0,0,0,0,1,0,2241,CAJAMARCA,SAN IGNACIO,NAMBALLE
60906,47.13781,14.84242,7.8747792,8.7057657,9.0735455,47.52021,27.447237,0.79734582,1.0601879,0.56250578,1.0293438,0.12485769,52.513271,3.7532294,15.270448,0.41628531,0.2233955,0.2415816,0.085591897,67.99765,65.511841,48.815815,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,58.599998,23.1,0.30000001,24,0,0,1,0,0,0,0,0,0,2311,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES
60907,48.99995,10.64192,7.4899778,6.5799861,12.538162,43.455261,26.600929,0.80574191,1.1644044,0.49053958,1.2934817,0.075557306,60.014923,0.70007223,9.8535728,0.43187359,0.22587951,0.2229335,0.0872472,51.558418,44.872021,22.68849,CAJAMARCA,SAN IGNACIO,TABACONAS,81.800003,53.099998,0.40000001,10,0,0,1,0,0,0,0,0,0,2611,CAJAMARCA,SAN IGNACIO,TABACONAS
61001,50.49852,12.66785,8.4497557,5.3289418,12.528925,39.20583,22.123055,2.7620194,6.4086776,2.0310893,3.9762089,0.56064725,66.077843,1.0708834,10.89798,0.32123801,0.2311022,0.27820829,0.13975839,62.808475,66.174889,34.884655,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,45.799999,16.799999,0.40000001,20,0,0,1,0,0,0,0,0,0,3655,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ
61002,51.09457,4.5765162,7.8850222,5.4865861,11.634176,55.358456,17.789028,1.118523,1.0159352,0.33829951,0.8452186,0.067110524,45.495152,4.1949043,24.591909,0.37403041,0.189882,0.2539629,0.158516,64.711037,67.51313,11.471104,CAJAMARCA,SAN MARCOS,CHANCAY,75.300003,39,0.30000001,10,0,0,0,1,0,0,0,0,0,3168,CAJAMARCA,SAN MARCOS,CHANCAY
61003,50.840038,21.62215,7.826736,6.8012009,13.313154,44.768909,24.684298,0.93867922,2.5146072,0.75440502,1.98243,0.25868151,46.583668,6.5801039,21.561899,0.35623121,0.19481979,0.27214709,0.15015019,50.452961,50.940765,9.8954706,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,50.700001,18.9,0.30000001,4,0,0,1,0,0,0,0,0,0,2158,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA
61004,50.630112,6.4640312,7.1211152,4.4339037,16.744349,49.66922,21.274734,0.60792542,0.91297483,0.41060811,0.93829161,0.057738971,70.558586,0.19316255,7.3132963,0.32943931,0.1802959,0.2971184,0.1690031,48.270439,58.254719,7.4292455,CAJAMARCA,SAN MARCOS,GREGORIO PITA,72.400002,35.900002,0.30000001,3,0,0,0,1,0,0,0,0,0,3927,CAJAMARCA,SAN MARCOS,GREGORIO PITA
61005,51.853741,7.0193272,7.3206549,5.2070389,12.444061,45.966988,19.47323,1.0648282,5.2660332,1.6837847,3.4150231,0.79003412,59.952686,1.0013329,17.531185,0.31351921,0.1899001,0.2735402,0.203051,54.387756,56.632652,19.081633,CAJAMARCA,SAN MARCOS,ICHOCAN,58.900002,26.4,0.40000001,7,0,0,0,1,0,0,0,0,0,3052,CAJAMARCA,SAN MARCOS,ICHOCAN
61006,50.750011,7.2844052,5.3466849,7.6886792,18.873047,48.921013,19.253025,0.68307292,0.5669921,0.36524242,0.80114901,0.08500471,63.637497,0.27871519,12.40202,0.3555305,0.1918736,0.26297969,0.1639391,54.303513,55.83239,5.7757645,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,88.400002,59.900002,0.30000001,4,0,0,0,1,0,0,0,0,0,3764,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ
61007,49.53801,7.6462469,2.5269461,6.7257738,17.870691,51.448685,15.373017,0.61856407,0.41008422,0.091692463,0.29786357,0.016341081,53.807243,0.28281146,16.874111,0.41071281,0.2322216,0.24527989,0.082758002,54.030056,46.994541,6.6256833,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,93.199997,72.300003,0.30000001,12,0,0,0,1,0,0,0,0,0,4001,CAJAMARCA,SAN MARCOS,JOSE SABOGAL
61101,51.721569,7.8170938,10.90716,4.6078143,12.641373,44.461296,23.052902,1.5573423,4.8471165,0.66837537,3.4096637,0.23552899,65.710709,1.6498213,13.088956,0.30144429,0.1993002,0.30442229,0.17249849,52.921021,63.577179,18.605448,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,60.299999,26,0.40000001,10,0,0,0,1,0,0,0,0,0,3288,CAJAMARCA,SAN MIGUEL,SAN MIGUEL
61102,49.832981,6.9493551,18.80751,4.6882105,10.35123,44.878174,27.575293,0.96838492,3.2174416,0.90620589,3.7864909,0.97326189,65.357185,0.98798364,14.895548,0.27217591,0.1599697,0.31387421,0.22592869,44.18919,48.783779,26.351351,CAJAMARCA,SAN MIGUEL,BOLIVAR,75.199997,32.900002,0.30000001,1,0,1,0,0,0,0,0,0,0,2137,CAJAMARCA,SAN MIGUEL,BOLIVAR
61103,52.872082,8.3528442,9.208642,4.6829691,10.549107,49.608597,25.071177,1.3871446,2.5532818,0.27030259,0.48954019,0,61.012882,0.70647442,16.566957,0.3248657,0.21177331,0.2833415,0.15974601,31.882202,65.364922,2.368758,CAJAMARCA,SAN MIGUEL,CALQUIS,74.099998,37.599998,0.30000001,5,0,0,0,1,0,0,0,0,0,3585,CAJAMARCA,SAN MIGUEL,CALQUIS
61104,50.047619,17.972651,8.0130348,5.1055851,15.852934,47.035667,22.945595,0.88670927,2.1037056,0.65824062,1.5805095,0.03648787,37.322372,10.519341,28.803648,0.3338187,0.23006921,0.29777941,0.119403,46.602718,41.88649,16.546762,CAJAMARCA,SAN MIGUEL,CATILLUC,82.199997,56.700001,0.40000001,1,0,0,0,1,0,0,0,0,0,3866,CAJAMARCA,SAN MIGUEL,CATILLUC
61105,51.511871,9.5418177,12.4187,4.5374393,15.194589,48.135796,26.043409,0.67215067,2.0632048,0.23613811,1.0840133,0.060347531,54.469276,6.9788857,20.656082,0.28149971,0.1813153,0.30608481,0.2138906,54.296875,53.255211,10.807292,CAJAMARCA,SAN MIGUEL,EL PRADO,70.5,35.5,0.30000001,4,0,1,0,0,0,0,0,0,0,3342,CAJAMARCA,SAN MIGUEL,EL PRADO
61106,49.539291,8.8404551,15.14983,3.5967717,10.651156,38.815544,35.405853,1.0603887,3.212883,0.54738659,2.1629224,0.13758473,63.542255,1.621344,17.136086,0.26651269,0.1755196,0.31639719,0.2267898,65.939774,63.655239,14.226376,CAJAMARCA,SAN MIGUEL,LA FLORIDA,80.300003,45.200001,0.40000001,1,0,1,0,0,0,0,0,0,0,1554,CAJAMARCA,SAN MIGUEL,LA FLORIDA
61107,52.285332,7.5358758,11.82974,5.0303421,14.724761,44.54781,23.01449,0.94077456,3.5514793,0.88224143,1.9748888,0.066780843,60.147499,0.47227922,18.319933,0.320241,0.1999554,0.28565049,0.173622,55.948399,58.815102,12.661252,CAJAMARCA,SAN MIGUEL,LLAPA,61.799999,26.5,0.30000001,1,0,0,0,1,0,0,0,0,0,3614,CAJAMARCA,SAN MIGUEL,LLAPA
61108,49.601429,7.6686678,13.47726,4.647162,11.078218,40.123348,31.001799,1.4655637,2.5998223,1.311336,5.1313,0.15051021,63.519157,2.9420838,14.452939,0.28062019,0.18837211,0.29534879,0.2108527,43.333332,36.26667,18.4,CAJAMARCA,SAN MIGUEL,NANCHOC,66.800003,25.700001,0.40000001,0,1,0,0,0,0,0,0,0,0,1290,CAJAMARCA,SAN MIGUEL,NANCHOC
61109,52.27367,7.4191718,10.05983,5.3970032,10.34556,44.393066,30.014074,1.1258886,2.4664061,0.62656093,2.0697305,0.1221239,64.473137,2.005939,12.038616,0.31794709,0.1421196,0.29699361,0.2265411,39.487179,34.03846,14.358974,CAJAMARCA,SAN MIGUEL,NIEPOS,70.900002,37.099998,0.30000001,2,0,0,0,1,0,0,0,0,0,3221,CAJAMARCA,SAN MIGUEL,NIEPOS
61110,47.952599,10.17251,9.6997108,4.6166639,11.783094,47.229561,27.916336,0.98363757,2.4944263,0.93818778,1.9732084,0,45.554218,11.5967,23.023046,0.29116201,0.19964109,0.29654551,0.1884253,17.117905,51.441051,0.087336242,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,65.099998,21.299999,0.30000001,0,1,0,0,0,0,0,0,0,0,2613,CAJAMARCA,SAN MIGUEL,SAN GREGORIO
61111,51.650139,9.892889,9.6650295,3.83091,13.913564,50.206593,24.558783,1.0497471,1.5641941,0.41423741,1.411671,0.053403929,64.976753,0.94627053,15.027337,0.28970429,0.20481931,0.3206462,0.1656626,59.477123,53.529411,4.96732,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,59.400002,22.700001,0.30000001,0,0,0,0,0,1,0,0,0,0,3756,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN
61112,50.511749,13.19835,10.02975,4.8510094,9.6529999,41.613235,30.971548,1.5272309,2.8904474,1.0677818,1.8349863,0.15262327,49.048149,3.1640239,25.881828,0.32775301,0.203125,0.30431551,0.14360119,57.563694,55.57325,21.735668,CAJAMARCA,SAN MIGUEL,TONGOD,86.400002,60.599998,0.30000001,0,0,0,0,1,0,0,0,0,0,3601,CAJAMARCA,SAN MIGUEL,TONGOD
61113,49.765839,11.87909,13.38067,4.1098161,11.955323,46.158028,28.402012,0.76324296,1.0279504,0.23115933,0.96320063,0.032558542,46.705997,8.447156,23.473486,0.32220751,0.1867151,0.3050231,0.1678784,55.915493,53.028172,16.267605,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,77.5,46.5,0.30000001,2,0,0,0,1,0,0,0,0,0,3399,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
61201,52.729889,7.1974568,9.5367413,5.4376063,16.530741,41.263065,22.638601,1.6328535,4.8656902,1.0470334,2.7910039,0.37855163,54.095524,3.3350618,19.175589,0.35144031,0.2119073,0.2704806,0.1425018,52.919586,51.23457,18.935602,CAJAMARCA,SAN PABLO,SAN PABLO,72.5,41.5,0.40000001,19,0,0,0,1,0,0,0,0,0,3500,CAJAMARCA,SAN PABLO,SAN PABLO
