,id_hdv,part_rec,party_memb,party_ocup,party_start,party_end
2330,4-49-4,1,PARTIDO POLÍTICO TODOS POR EL PERU ,MILITANTE ,2005 ,HASTA LA ACTUALIDAD
2331,4-49-5,1, , , , 
2332,4-49-6,1,PARTIDO POLÍTICO TODOS POR EL PERU ,MILITANTE ,2018 ,HASTA LA ACTUALIDAD
2333,4-49-6,2,PARTIDO POLÍTICO TODOS POR EL PERU ,ORGANISMO CONSULTIVO ,2019 ,2019 
2334,4-49-7,1,PARTIDO POLÍTICO TODOS POR EL PERU ,MILITANTE ,2016 ,2018 
2335,4-49-8,1, , , , 
2336,4-49-9,1, , , , 
2337,4-49-10,1, , , , 
2338,4-49-11,1, , , , 
2339,4-49-12,1, , , , 
2340,4-49-13,1, , , , 
2341,4-49-15,1, , , , 
2342,4-49-16,1, , , , 
2343,4-49-17,1, , , , 
2344,4-49-18,1, , , , 
2345,4-49-19,1, , , , 
2346,4-49-20,1,PARTIDO POLÍTICO TODOS POR EL PERU ,CANDIDATO A LA ALCALDIA DE BREÑA ,2018 ,2018 
2347,4-49-21,1, , , , 
2348,4-49-22,1, , , , 
2349,4-49-23,1, , , , 
2350,4-49-24,1, , , , 
2351,4-49-25,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIA DISTRITAL ,2009 ,2011 
2352,4-49-26,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO ORGANIZACIÓN - DISTRITAL ,1979 ,1979 
2353,4-49-27,1, , , , 
2354,4-49-28,1, , , , 
2355,4-49-29,1, , , , 
2356,4-49-30,1, , , , 
2357,4-49-31,1,PARTIDO POLÍTICO TODOS POR EL PERU ,DELEGADA ,2017 ,2017 
2358,4-49-32,1, , , , 
2359,4-49-33,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COMITÉ EJECUTIVO ,2017 ,2019 
2360,4-49-34,1, , , , 
2361,4-49-35,1, , , , 
2362,4-49-36,1, , , , 
2363,4-50-2,1, , , , 
2364,4-51-3,1, , , , 
2365,4-51-4,1, , , , 
2366,4-52-2,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DEPARTAMENTAL JUVENIL ,1979 ,1981 
2367,4-52-2,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DE OIRGANIZACION ,1990 ,1992 
2368,4-54-1,1, , , , 
2369,4-54-2,1, , , , 
2370,4-54-3,1, , , , 
2371,4-54-4,1, , , , 
2372,4-55-1,1,OTRO ,PRESIDENTE ,2017 ,2019 
2373,4-55-2,1, , , , 
2374,4-55-3,1, , , , 
2375,4-55-4,1, , , , 
2376,4-55-5,1, , , , 
2377,4-56-1,1, , , , 
2378,4-56-2,1, , , , 
2379,4-56-3,1, , , , 
2380,4-57-2,1,PARTIDO POLÍTICO FUERZA POPULAR ,PERSONERA LEGAL DE LA PROVINCIA DE CAÑETE ,2016 ,2016 
2381,4-57-2,2,PARTIDO POLÍTICO FUERZA POPULAR ,PERSONERA LEGAL DE LA PROVINCIA DE CAÑETE ,2018 ,2018 
2382,4-57-3,1,PARTIDO POLÍTICO FUERZA POPULAR ,PERSONERO LEGAL DE TUMBES ,2010 ,2011 
2383,4-57-4,1,PARTIDO POLÍTICO FUERZA POPULAR ,SECRETARIO GENERAL DE LA PROVINCIA DE LIMA ,2013 ,2019 
2384,4-58-1,1, , , , 
2385,4-58-2,1, , , , 
2386,4-58-3,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL PASCO VERDE ,CONSEJERO REGIONAL ,2014 ,2018 
2387,4-59-1,1, , , , 
2388,4-59-2,1, , , , 
2389,4-60-1,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COORDINADOR REGIONAL DE PASCO ,2018 ,2019 
2390,4-60-2,1, , , , 
2391,4-60-3,1, , , , 
2392,4-61-1,1,PARTIDO POLÍTICO AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL ,COORDINADOR REGIONAL ,2017 ,HASTA LA ACTUALIDAD
2393,4-61-2,1, , , , 
2394,4-61-3,1, , , , 
2395,4-61-4,1, , , , 
2396,4-61-5,1,PARTIDO POLÍTICO AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL ,CONSEJERA REGIONAL ,2007 ,2010 
2397,4-62-1,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIO NACIONAL DE ASUNTOS JURIDICOS ,2005 ,2007 
2398,4-62-1,2,PARTIDO POLÍTICO PERU POSIBLE ,MIEMBRO DEL CONGRESO ORDINARIO ,2004 ,2012 
2399,4-62-2,1, , , , 
2400,4-62-3,1, , , , 
2401,4-62-4,1, , , , 
2402,4-63-1,1, , , , 
2403,4-63-2,1, , , , 
2404,4-63-3,1, , , , 
2405,4-63-4,1, , , , 
2406,4-63-6,1, , , , 
2407,4-63-7,1, , , , 
2408,4-64-1,1, , , , 
2409,4-64-2,1,PARTIDO POLÍTICO ACCION POPULAR ,VICE SECRETARIO DE ORGANIZACIÓN ,2017 ,2019 
2410,4-64-3,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA DE DISCIPLINA ,2000 ,2002 
2411,4-64-3,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA DE LA MUJER ,2004 ,2006 
2412,4-64-4,1, , , , 
2413,4-65-1,1, , , , 
2414,4-65-2,1, , , , 
2415,4-65-3,1,ALIANZA ELECTORAL ALIANZA PARA EL PROGRESO DEL PERU ,RESPONSABLE DE JÓVENES - JOVENES PASCO ,2017 ,2018 
2416,4-66-1,1, , , , 
2417,4-66-4,1, , , , 
2418,4-67-3,1, , , , 
2419,4-67-4,1, , , , 
2420,4-68-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,COMITÉ EJECUTIVO NACIONAL DIMENSIÓN DEL ESTADO ,2004 ,2010 
2421,4-68-1,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD ,PRESIDENTE ,2018 ,HASTA LA ACTUALIDAD
2422,4-68-2,1, , , , 
2423,4-68-4,1, , , , 
2424,4-68-5,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD ,SECRETARIA GENERAL PROVINCIAL ,2018 ,2019 
2425,4-68-6,1, , , , 
2426,4-68-7,1, , , , 
2427,4-69-2,1, , , , 
2428,4-69-3,1, , , , 
2429,4-69-4,1, , , , 
2430,4-69-5,1, , , , 
2431,4-70-1,1,PARTIDO POLÍTICO ACCION POPULAR ,VICE SECRETARIO GENERAL DE POLITICA ,2000 ,2002 
2432,4-70-1,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO GENERAL PROVINCIAL ,2009 ,2011 
2433,4-70-2,1, , , , 
2434,4-70-3,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO DEPARTAMENTAL DE JUVENTUDES DE ICA ,1982 ,1985 
2435,4-70-3,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIO DEPARTAMENTAL DE ICA ,1993 ,1995 
2436,4-70-4,1, , , , 
2437,4-71-1,1,PARTIDO POLÍTICO PARTIDO SOCIALISTA ,DIRIGENTE ,2003 ,2004 
2438,4-71-3,1, , , , 
2439,4-71-4,1, , , , 
2440,4-71-5,1, , , , 
2441,4-72-1,1, , , , 
2442,4-72-2,1, , , , 
2443,4-72-3,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,SECRETARIO DISTRITAL DE NUEVA CAJAMAARCA ,2007 ,2013 
2444,4-72-4,1, , , , 
2445,4-73-1,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COORDINADOR REGIONAL ,2019 ,HASTA LA ACTUALIDAD
2446,4-73-3,1, , , , 
2447,4-73-4,1, , , , 
2448,4-73-5,1,PARTIDO POLÍTICO PARTIDO MOVIMIENTO HUMANISTA PERUANO ,SECRETARIO PROVINCIAL DE PRENSA ,2008 ,2010 
2449,4-74-1,1, , , , 
2450,4-74-2,1, , , , 
2451,4-74-3,1, , , , 
2452,4-74-4,1, , , , 
2453,4-74-5,1, , , , 
2454,4-74-6,1, , , , 
2455,4-75-1,1, , , , 
2456,4-75-2,1, , , , 
2457,4-75-4,1, , , , 
2458,4-75-5,1, , , , 
2459,4-76-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA GENERAL JAP SAN MARTIN ,2005 ,2007 
2460,4-76-1,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE JUVENTUDES - SAN MARTIN ,2008 ,2011 
2461,4-77-1,1, , , , 
2462,4-77-2,1,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL FRENTE INDEPENDIENTE EL FUTURO ES AHORA ,FUNDADOR ,2009 ,2011 
2463,4-78-1,1, , , , 
2464,4-78-2,1, , , , 
2465,4-78-3,1, , , , 
2466,4-79-1,1, , , , 
2467,4-79-2,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA PROVINCIAL DEL PARTIDO MORADO ,2017 ,HASTA LA ACTUALIDAD
2468,4-79-3,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO PROVINCIAL ,2017 ,HASTA LA ACTUALIDAD
2469,4-79-4,1,PARTIDO POLÍTICO PARTIDO MORADO ,DIRECTORA REGIONAL PROMUJER ,2018 ,HASTA LA ACTUALIDAD
2470,4-79-5,1, , , , 
2471,4-79-6,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL PROVINCIAL ,2017 ,HASTA LA ACTUALIDAD
2472,4-80-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL DE TÉCNICA ELECTORAL ,2010 ,2014 
2473,4-80-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA GERENERAL SECTOR SARITA COLONIA ,2007 ,2019 
2474,4-80-3,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,"SECRETARIA DE ACTAS-SECTOR SUR ""B"" CALLAO ",1984 ,1988 
2475,4-80-4,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE ORGANIZACIÓN DEL DISTRITO POLÍTICO DEL CONO NORTEA CALLAO ,2007 ,2008 
2476,4-80-4,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE LA JAP DEL DISTRITO POLITICO DEL CONO NORTE CALLAO ,2001 ,2004 
2477,4-81-1,1, , , , 
2478,4-81-2,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COORDINADOR REGIONAL ,2017 ,2019 
2479,4-81-3,1, , , , 
2480,4-82-1,1, , , , 
2481,4-82-2,1,PARTIDO POLÍTICO FUERZA POPULAR ,SECRETARIO DE PRENSA - REG. AREQUIPA ,2016 ,2019 
2482,4-82-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,DIRIGENTE JUVENIL ,1963 ,1973 
2483,4-82-3,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,DIRIGENTE SINDICAL ,1974 ,1990 
2484,4-82-4,1, , , , 
2485,4-82-5,1, , , , 
2486,4-82-6,1,PARTIDO POLÍTICO FUERZA POPULAR ,"JEFE DE CAMPAÑA - OLA NARANJA, AREQUIPA ",2016 ,2016 
2487,4-83-2,1, , , , 
2488,4-83-3,1, , , , 
2489,4-83-4,1, , , , 
2490,4-84-1,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIA DE LA MUJER ,2016 ,2019 
2491,4-84-1,2,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,P. SUB SECRETARIA NACIONAL MUJER - NORTE ,2003 ,2006 
2492,4-84-2,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO GENERAL REGIONAL ,2018 ,HASTA LA ACTUALIDAD
2493,4-84-3,1, , , , 
2494,4-84-5,1, , , , 
2495,4-84-6,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIA FORMACIÓN Y CAPACITACIÓN ,2019 ,2019 
2496,4-85-1,1,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA) ,SECRETARIO GENERAL REGIONAL ,2015 ,HASTA LA ACTUALIDAD
2497,4-85-1,2,MOVIMIENTO DE INTEGRACIÓN POR EL DESARROLLO REGIONAL (MI CASITA) ,REPRESENTANTE LEGAL ,2017 ,2019 
2498,4-85-2,1, , , , 
2499,4-85-3,1, , , , 
2500,4-85-4,1, , , , 
2501,4-85-5,1, , , , 
2502,4-86-1,1, , , , 
2503,4-86-2,1, , , , 
2504,4-87-1,1, , , , 
2505,4-87-2,1, , , , 
2506,4-87-3,1,PARTIDO POLÍTICO TODOS POR EL PERU ,00 ,2005 ,HASTA LA ACTUALIDAD
2507,4-88-1,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COMISIÓN POLÍTICA NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2508,4-88-4,1, , , , 
2509,4-89-1,1, , , , 
2510,4-89-3,1, , , , 
2511,4-89-5,1, , , , 
2512,4-90-1,1, , , , 
2513,4-90-2,1, , , , 
2514,4-90-4,1, , , , 
2515,4-90-5,1, , , , 
2516,4-90-6,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,MILITANTE ,2017 ,HASTA LA ACTUALIDAD
2517,4-91-1,1, , , , 
2518,4-91-2,1,CAMBIO 90 ,COORDINADOR ,1990 ,1992 
2519,4-91-3,1, , , , 
2520,4-92-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL COMITÉ POLÍTICO DEL PARTIDO MORADO ,2018 ,HASTA LA ACTUALIDAD
2521,4-92-1,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO NACIONAL DE ESTRATEGIA PROGRAMÁTICA Y PLAN DE GOBIERNO ,2018 ,HASTA LA ACTUALIDAD
2522,4-92-2,1,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL COMITÉ EJECUTIVO NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2523,4-92-2,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA NACIONAL DE ASUNTOS LEGALES ,2018 ,HASTA LA ACTUALIDAD
2524,4-92-3,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO DE ORGANIZACIÓN Y PLANEAMIENTO ,2019 ,HASTA LA ACTUALIDAD
2525,4-92-4,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL NACIONAL ,2018 ,HASTA LA ACTUALIDAD
2526,4-92-4,2,PARTIDO POLÍTICO PARTIDO MORADO ,PERSONERO LEGAL NACIONAL ALTERNO ,2017 ,2019 
2527,4-92-5,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA NACIONAL DE COMUNICACIÓN ,2018 ,HASTA LA ACTUALIDAD
2528,4-92-6,1, , , , 
2529,4-92-7,1,PARTIDO POLÍTICO PARTIDO POR LA DEMOCRACIA SOCIAL - COMPROMISO PERU ,MIEMBRO DE LA ASAMBLEA NACIONAL ,2005 ,2006 
2530,4-92-8,1, , , , 
2531,4-92-9,1, , , , 
2532,4-92-10,1, , , , 
2533,4-92-11,1,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL COMITÉ EJECUTIVO NACIONAL ,2019 ,HASTA LA ACTUALIDAD
2534,4-92-12,1,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADORA ,2017 ,HASTA LA ACTUALIDAD
2535,4-92-12,2,PARTIDO POLÍTICO PARTIDO MORADO ,COMITE EJECUTIVO NACIONAL ,2017 ,HASTA LA ACTUALIDAD
2536,4-92-13,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO NACIONAL DE DOCTRINA ,2018 ,HASTA LA ACTUALIDAD
2537,4-92-13,2,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL COMITÉ EJECUTIVO NACIONAL ,2018 ,HASTA LA ACTUALIDAD
2538,4-92-14,1,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADOR ,2017 ,HASTA LA ACTUALIDAD
2539,4-92-14,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO NACIONAL DE FINANZAS ,2019 ,HASTA LA ACTUALIDAD
2540,4-92-16,1, , , , 
2541,4-92-17,1,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL COMITÉ EJECUTIVO NACIONAL ,2018 ,HASTA LA ACTUALIDAD
2542,4-92-18,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL DE LIMA METROPOLITANA ,2019 ,HASTA LA ACTUALIDAD
2543,4-92-19,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA PROVINCIAL DE ORGANIZACIÓN Y PLANEAMIENTO DE LIMA METROPOLITANA ,2019 ,HASTA LA ACTUALIDAD
2544,4-92-19,2,PARTIDO POLÍTICO PARTIDO MORADO ,FUNDADORA ,2019 ,HASTA LA ACTUALIDAD
2545,4-92-20,1,PARTIDO POLÍTICO PARTIDO DESCENTRALISTA FUERZA SOCIAL ,FUNDADOR ,2010 ,2012 
2546,4-92-21,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL DISTRITAL DE SAN JUAN DE LURIGANCHO ,2019 ,HASTA LA ACTUALIDAD
2547,4-92-22,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO PROVINCIAL DE GREMIOS Y ORGANIZACIONES SOCIALES DE LIMA METROPOLITANA ,2019 ,HASTA LA ACTUALIDAD
2548,4-92-23,1,PARTIDO POLÍTICO PARTIDO MORADO ,SUB SECRETARIA NACIONAL DE JÓVENES MORADOS ,2019 ,HASTA LA ACTUALIDAD
2549,4-92-24,1,PARTIDO POLÍTICO PARTIDO MORADO ,SUB SECRETARIO NACIONAL DE JÓVENES MORADOS ,2019 ,HASTA LA ACTUALIDAD
2550,4-92-25,1,ALIANZA ELECTORAL ALIANZA ELECTORAL UNIDAD NACIONAL ,SECRETARIO GENERAL DISTRITAL ,2019 ,HASTA LA ACTUALIDAD
2551,4-92-26,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA GENERAL DISTRITAL DE CERCADO DE LIMA ,2019 ,HASTA LA ACTUALIDAD
2552,4-92-27,1, , , , 
2553,4-92-28,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA DISTRITAL DE MAGDALENA DEL MAR ,2019 ,HASTA LA ACTUALIDAD
2554,4-92-29,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO PROVINCIAL DE ESTRATEGIA PROGRAMATICA Y PLAN DE GOBIERNO DE LIMA METROPOLITANA ,2019 ,2019 
2555,4-92-29,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO DISTRITAL DE ORGANIZACIÓN Y PLANEAMIENTO DE SAN MIGUEL ,2019 ,HASTA LA ACTUALIDAD
2556,4-92-30,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA GENERAL DISTRITAL DE PUEBLO LIBRE ,2019 ,HASTA LA ACTUALIDAD
2557,4-92-31,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO DISTRITAL GENERAL DE VILLA EL SALVADOR ,2019 ,HASTA LA ACTUALIDAD
2558,4-92-32,1,PARTIDO POLÍTICO PERU POSIBLE ,MILITANTE ,2005 ,2017 
2559,4-92-32,2,PARTIDO POLÍTICO PARTIDO MORADO ,MIEMBRO DEL EQUIPO DE ORGANIZACIÓN NACIONAL ,2019 ,HASTA LA ACTUALIDAD
2560,4-92-33,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL DISTRITAL DE MIRAFLORES ,2019 ,HASTA LA ACTUALIDAD
2561,4-92-34,1, , , , 
2562,4-92-35,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO DISTRITAL DE COMAS ,2019 ,HASTA LA ACTUALIDAD
2563,4-92-36,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA DE ORGANIZACIÓN Y PLANEAMIENTO DE PUEBLO LIBRE ,2019 ,HASTA LA ACTUALIDAD
2564,4-94-1,1,PARTIDO POLÍTICO TODOS POR EL PERU ,COMISION NACIONAL DE POLITICA ,2017 ,2019 
2565,4-94-2,1, , , , 
2566,4-94-3,1, , , , 
2567,4-94-4,1, , , , 
2568,4-94-5,1, , , , 
2569,4-94-6,1, , , , 
2570,4-94-7,1, , , , 
2571,4-95-1,1,PARTIDO POLÍTICO FUERZA POPULAR ,COORDINADOR REGIONAL ,2011 ,2015 
2572,4-95-2,1, , , , 
2573,4-95-3,1, , , , 
2574,4-95-4,1, , , , 
2575,4-95-5,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,MILITANTE ,2017 ,2017 
2576,4-95-5,2,PARTIDO POLÍTICO PERU POSIBLE ,MILITANTE ,2005 ,2015 
2577,4-95-6,1,PARTIDO POLÍTICO RESTAURACION NACIONAL ,REGIDOR MUNICIPAL ,2015 ,2018 
2578,4-95-7,1, , , , 
2579,4-96-1,1, , , , 
2580,4-96-2,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,RESPONSABLE POLITICO REGIONAL ,2014 ,HASTA LA ACTUALIDAD
2581,4-96-3,1, , , , 
2582,4-97-1,1,PARTIDO POLÍTICO FUERZA NACIONAL ,SECRETARIO GENERAL ,1998 ,2009 
2583,4-97-1,2,MOVIMIENTO REGIONAL SI ,SECRETARIO GENERAL ,2010 ,2014 
2584,4-97-2,1, , , , 
2585,4-97-3,1, , , , 
2586,4-97-4,1, , , , 
2587,4-98-1,1, , , , 
2588,4-98-2,1, , , , 
2589,4-98-3,1, , , , 
2590,4-98-4,1, , , , 
2591,4-99-2,1, , , , 
2592,4-99-3,1, , , , 
2593,4-100-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL UCAYALI REGION CON FUTURO ,MIEMBRO DEL COMITÉ ,2006 ,2019 
2594,4-100-2,1, , , , 
2595,4-101-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO ,SECRETARIO DE ECONOMIA ,2005 ,2017 
2596,4-101-3,1, , , , 
2597,4-101-4,1, , , , 
2598,4-101-5,1,PARTIDO POLÍTICO AGRUPACION INDEPENDIENTE SI CUMPLE ,MIEMBRO DEL COMITÉ PROVINCIAL ,2005 ,2007 
2599,4-102-1,1, , , , 
2600,4-102-2,1, , , , 
2601,4-102-3,1, , , , 
2602,4-103-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL ,2004 ,2010 
2603,4-103-1,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,PRESIDENTE DE LA COMISION POLITICA ,2017 ,HASTA LA ACTUALIDAD
2604,4-103-2,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO REGIONAL DE JUNIN ,2004 ,2006 
2605,4-103-2,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,MIEMBRO DE LA COMISION POLITICA NACIONAL ,2010 ,2019 
2606,4-103-3,1, , , , 
2607,4-103-4,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL DEL COMANDO NACIONAL UNIVERSITARIO APRISTA ,2012 ,2013 
2608,4-103-5,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,PERSONERO LEGAL NACIONAL TITULAR ,2013 ,HASTA LA ACTUALIDAD
2609,4-103-5,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL ADJUNTO DE GOBIERNOS LOCALES ,2010 ,2013 
2610,4-103-6,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL COMANDO UNIVERSITARIO APRISTA - PUCP ,2004 ,2006 
2611,4-103-6,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL ADJUNTO DE FORMACION POLITICA ,2010 ,2016 
2612,4-103-7,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA GENERAL DE LA JAP DE VILLA MARIA DEL TRIUNFO ,2006 ,2009 
2613,4-103-7,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE JUVENTUDES DEL PAP VMT ,2010 ,2015 
2614,4-103-8,1, , , , 
2615,4-103-9,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE LA AGRUPACIÓN DE MICRO Y PEQUEÑA EMPRESA ,2001 ,2011 
2616,4-103-10,1, , , , 
2617,4-103-12,1, , , , 
2618,4-103-13,1, , , , 
2619,4-103-14,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA GENERAL SECTOR 54 CERCADO DE LIMA ,2005 ,HASTA LA ACTUALIDAD
2620,4-103-15,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL DE RELACIONES EXTERIORES ,2007 ,2010 
2621,4-103-15,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SUB SECRETARIO GENERAL- SECRETARIO DE ORGANIZACIÓN COMANDO UNIVERSITARIO PUCP ,1977 ,1980 
2622,4-103-16,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL COMITÉ EJECUTIVO DISTRITAL DE CANTO GRANDE ,2015 ,2019 
2623,4-103-17,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA NACIONAL ADJUNTA DE ASUNTOS DEPORTIVOS ,2017 ,2018 
2624,4-103-18,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,DIRECTORA NACIONAL DE SALUD Y SEGURIDAD SOCIAL ,2004 ,2006 
2625,4-103-18,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,MIEMBRO DE LA COMISION ORGANIZADORA DEL XXII CONGRESO NACIONAL ORDINARIO ,2004 ,2004 
2626,4-103-19,1, , , , 
2627,4-103-21,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DEPARTAMENTAL DE ECONOMIA LA LIBERTAD ,1968 ,1969 
2628,4-103-21,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DEPARTAMENTAL DEL PAP CAJAMARCA ,1980 ,1981 
2629,4-103-22,1, , , , 
2630,4-103-23,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DISTRITAL DE GOBIERNOS LOCALES ATE ,2006 ,2019 
2631,4-103-24,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRATARIO DE ORGANIZACION DEL SECTOR LOS OLIVOS ,2006 ,2010 
2632,4-103-25,1, , , , 
2633,4-103-26,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DISTRITAL DE DISCIPLINA DE BREÑA ,2017 ,HASTA LA ACTUALIDAD
2634,4-103-27,1, , , , 
2635,4-103-28,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA ADJUNTA - SECRETARIA NACIONAL DE LA MUJER ,2010 ,2019 
2636,4-103-30,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DE ORGANIZACION DEL DISTRITO DE SAN MARTIN DE PORRES ,2018 ,2019 
2637,4-103-31,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL ,1981 ,1984 
