,id_hdv,vehi_rec,veh_type,veh_brand,veh_model,veh_year,veh_reg,veh_char,veh_val
2266,3-98-2,1,AUTO ,TOYOTA ,E-AE91 ,1988 ,AGL107 ,COLOR GRIS /GASOLINERO ,3000.00 
2267,3-98-3,1, , , , , , , 
2268,3-99-1,1, , , , , , , 
2269,3-99-3,1,CAMIONETA ,HYUNDAI ,SANTA FE ,2014 ,AMX564 ,COLOR BLANCO ,45000.00 
2270,3-99-4,1,MOTO LINEAL ,WANXIN ,CHACARERA ,2007 ,NP12616 ,COLOR ROJO ,1500.00 
2271,3-99-4,2,MOTO LINEAL ,SSENDA ,CHACARERA ,2015 ,21448W ,COLOR NEGRO ,3000.00 
2272,3-100-1,1, , , , , , , 
2273,3-100-3,1, , , , , , , 
2274,3-101-1,1,AUTO ,VOLKSWAGEN ,111-021 ,1976 ,ABF-516 ,"COLOR AZUL, GASOLINA, COPE ",3420.00 
2275,3-101-1,2,AUTO ,KIA ,RIO ,2015 ,Z4S-063 ,"COLOR ROJO, GASOLINA, SEDAN ",34200.00 
2276,3-101-2,1, , , , , , , 
2277,3-101-3,1, , , , , , , 
2278,3-102-1,1, , , , , , , 
2279,3-102-2,1,CAMIONETA ,SUZUKI ,GRAN VITARA ,2014 ,ABK-013 ,COLOR ROJO-DOBLE EJE-4 ASIENTOS- 4 RUEDAS- CARROCERÍA SUV. ,64000.00 
2280,3-102-3,1, , , , , , , 
2281,3-102-4,1, , , , , , , 
2282,3-102-5,1, , , , , , , 
2283,3-102-6,1, , , , , , , 
2284,3-102-7,1, , , , , , , 
2285,3-103-2,1, , , , , , , 
2286,3-103-3,1, , , , , , , 
2287,3-104-1,1,CARRO ,KIA ,CERATO ,2015 ,AMS367 ,KOUPE ,13000.00 
2288,3-104-4,1, , , , , , , 
2289,3-104-5,1, , , , , , , 
2290,3-105-2,1, , , , , , , 
2291,3-105-3,1, , , , , , , 
2292,3-105-4,1, , , , , , , 
2293,3-106-2,1, , , , , , , 
2294,3-106-3,1, , , , , , , 
2295,3-109-1,1,COMBI ,NISSAN ,CARAVAN ,1992 ,Z5R661 ,BLANCO ROJO VERDE ,5000.00 
2296,3-110-1,1, , , , , , , 
2297,3-110-2,1,MOTOCAR ,ITALIKA ,AT110 ,2011 ,B14399 ,COLOR ROJO 3 RUEDAS ,5000.00 
2298,3-110-3,1, , , , , , , 
2299,3-111-1,1, , , , , , , 
2300,3-111-2,1, , , , , , , 
2301,3-111-3,1, , , , , , , 
2302,3-112-1,1,AUTO ,HONDA ,CIVIC ,2009 ,C4N248 ,GRIS POLISHED ,
2303,3-112-2,1, , , , , , , 
2304,3-113-1,1, , , , , , , 
2305,3-113-2,1, , , , , , , 
2306,3-113-3,1,AUTO ,CHANGUC ,C . RURAL ,2012 ,DSP -052 ,COLOR ROJO ,10000.00 
2307,3-114-3,1, , , , , , , 
2308,3-114-4,1, , , , , , , 
2309,3-114-5,1,1 ,NISSAN ,SUNNY ,1989 ,A9A-474 ,USADO ,5000.00 
2310,3-115-1,1,CAMIONETA ,NISSAN ,XTRAIL ,2015 ,ALP581 ,PLOMA ,90500.00 
2311,3-115-2,1, , , , , , , 
2312,3-115-3,1,CAMIONETA ,CHANGAN ,CS35 ,2014 ,AAX-346 ,ROJA ,
2313,3-115-3,2,CAMIONETA ,DAEWON ,KORANDO/2001 ,2000 ,A1W-198 ,NEGRO ,
2314,3-115-4,1, , , , , , , 
2315,3-116-1,1,AUTO ,NISSAN ,TIIDA ,2008 ,D9D 538 ,BEIGE ARENA ,36000.00 
2316,3-116-2,1, , , , , , , 
2317,3-116-3,1, , , , , , , 
2318,3-116-4,1,CAMION ,ISUZU ,FORWARD ,2013 ,T5C864 ,FURGON ,163000.00 
2319,3-116-4,2,CAMION ,ISUZU ,FORWARD ,2015 ,T7J872 ,FURGON ,123000.00 
2320,3-116-4,3,CAMION ,ISUZU ,FORWARD ,2017 ,T8S880 ,FURGON DOBLE EJE ,193000.00 
2321,3-116-5,1, , , , , , , 
2322,3-116-6,1, , , , , , , 
2323,3-117-1,1, , , , , , , 
2324,3-117-2,1,CAMIONETA ,TOYOTA ,HILUX ,2013 ,ABM731 ,COLOR ROJO ,50000.00 
2325,3-117-3,1, , , , , , , 
2326,3-118-1,1,CAMIONETA ,MITSUBISHI ,MONTERO ,2014 ,M3S-122 ,COLOR BLANCO 4 .4 ,120000.00 
2327,3-118-1,2,AUTOMOVIL ,FORD ,MUSTANG ,1989 ,FOR-443 ,COLOR ROJO ,2000.00 
2328,3-118-1,3,CAMIONETA RURAL ,NISAN ,CARAVAN ,1992 ,M5X-801 ,COLOR BLANCO ,6000.00 
2329,3-118-2,1,MOTO LINEAL ,HONDA ,CB 190 ,2017 ,8572-HM ,MOTO LINEAL ,8500.00 
2330,3-118-3,1,CAMIONETA ,FORD ,RANGER ,2018 ,AXF-744 ,COLOR GRIS ,109850.00 
2331,3-118-4,1,CAMIONETA ,HYUNDAI ,CRETA ,2018 ,M4X-060 ,COLOR PLATA ,78200.00 
2332,3-118-5,1, , , , , , , 
2333,3-119-1,1,CAMIONETA ,NISSAN ,ROGUE ,2008 ,A1R162 ,NEGRO ,63000.00 
2334,3-119-2,1, , , , , , , 
2335,3-119-3,1, , , , , , , 
2336,3-120-1,1, , , , , , , 
2337,3-120-2,1,CAMIONETA ,TOYOTA ,STATION WAGON ,1986 ,TU1173 ,BLANCO ,8900.00 
2338,3-120-3,1, , , , , , , 
2339,3-120-5,1, , , , , , , 
2340,3-121-1,1, , , , , , , 
2341,3-121-2,1, , , , , , , 
2342,3-121-3,1, , , , , , , 
2343,3-122-2,1, , , , , , , 
2344,3-122-3,1, , , , , , , 
2345,3-123-3,1,CAMIONETA ,NISSAN ,DATSUN ,1986 ,U1C909 ,- ,15000.00 
2346,3-123-3,2,MOTOCICLETA ,HONDA ,- ,1995 ,MX30348 ,PASION PLUS ,3000.00 
2347,3-123-4,1,AUTO ,- ,- ,1990 ,S39362 ,- ,25000.00 
2348,3-124-1,1,CAMIONETA ,MITSUBISHI ,MONTERO SPORT ,2014 ,AES-277 ,GRIS METALICO ,85000.00 
2349,3-124-1,2,AUTO ,MAZDA ,CX3 ,2019 ,M4T-036 ,ROJO ,80000.00 
2350,3-124-2,1, , , , , , , 
2351,3-124-3,1, , , , , , , 
2352,3-125-1,1,MOTO LINEAL ,HONDA ,CGL125 ,2009 ,NL19386 ,COLOR ROJA ,1000.00 
2353,3-125-1,2,MOTO LINEAL ,SUMO ,CGL150 ,2006 ,NL6285 ,AZUL BLANCO ,0.00 
2354,3-125-2,1, , , , , , , 
2355,3-125-3,1,AUTO ,KIA ,CARENS ,2016 ,M3X237 ,MULTIPROPOSITO ,60000.00 
2356,3-125-3,2,AUTO ,NISSAN ,VERSA ,2018 ,AYK251 ,SEDAN ,45000.00 
2357,3-125-5,1,MOTOCICLETA ,HONDA ,WAVE110S ,2019 ,2151-RM ,COLOR NEGRO ,4785.00 
2358,3-125-5,2,MOTOCICLETA ,HONDA ,STORM ,2012 ,M9-4601 ,COLOR ROJO ,0.00 
2359,3-125-6,1,AUTOMOVIL ,CHEVROLET ,SAIL ,2011 ,T1Y432 ,SEDAN ,40000.00 
2360,3-126-1,1, , , , , , , 
2361,3-126-2,1, , , , , , , 
2362,3-126-3,1, , , , , , , 
2363,3-126-4,1, , , , , , , 
2364,3-127-1,1,AUTO ,DAIHATSU ,STORIA ,2001 ,AJ5-183 ,ROJO ,13000.00 
2365,3-127-2,1, , , , , , , 
2366,3-127-3,1,CAMIONETA ,KIA ,SORENTO ,2010 ,V2R-387 ,COLOR BEIGE ,35000.00 
2367,3-127-3,2,AUTO ,VOLKSWAGEN ,1300 ,1976 ,B3V-201 ,COLOR AZUL PERLADO ,6000.00 
2368,3-128-1,1, , , , , , , 
2369,3-128-2,1, , , , , , , 
2370,3-128-3,1, , , , , , , 
2371,3-129-1,1, , , , , , , 
2372,3-129-2,1,CAMIONETA ,NISSAN ,PICKUP ,1988 ,AME851 ,EJE 6/ASIENTOS 6 ,15000.00 
2373,3-129-3,1, , , , , , , 
2374,3-129-5,1,MOTOCICLETA ,HONDA ,XR190L ,2018 ,4882BW ,NEGRO ,8000.00 
2375,3-130-1,1, , , , , , , 
2376,3-130-2,1, , , , , , , 
2377,3-130-3,1,MOTOCICLETA ,WANXIN ,WX110-Z ,2014 ,01345W ,ROJO ,600.00 
2378,3-130-3,2,AUTOMOVIL ,TOYOTA ,YARIS ,2009 ,W1C-223 ,PLATA METALICO ,20000.00 
2379,3-131-1,1,AUTO ,TOYOTA ,COROLLA ,2019 ,V9U668 ,SEDAN GRIS OSC. METÁLICO ,82584.00 
2380,3-131-2,1,CAMIONETA ,NISSAN ,QASHQAI ,2014 ,V6R180 ,PLATA METÁLICO ,75000.00 
2381,3-131-2,2,AUTOMÓVIL ,MAZDA ,DEMIO ,2006 ,V1O421 ,NEGRO ,20000.00 
2382,3-131-3,1,AUTOMÓVIL ,HYUNDAI ,GRAND I 10 ,2018 ,BAO519 ,NEGRO ,39960.00 
2383,3-131-4,1, , , , , , , 
2384,3-131-5,1, , , , , , , 
2385,3-131-6,1,CAMIONETA ,NISSAN ,FRONTIER ,2006 ,D2O844 ,VERDE ,20000.00 
2386,3-131-6,2,CAMIONETA ,TOYOTA ,HILUX ,2003 ,F6T836 ,BLANCA ,23000.00 
2387,3-131-6,3,CAMIONETA ,CHEVROLET ,NKR ,2000 ,B4B861 ,BLANCA ,27000.00 
2388,3-131-6,4,CAMIONETA ,NISSAN ,NP300 ,2015 ,ANL843 ,GRIS OSCURO ,45000.00 
2389,3-131-6,5,CUATRIMOTO ,HONDA ,TRX450 ,2000 ,40366D ,ROJO ,5200.00 
2390,3-131-6,6,MOTO ,PULSAR ,BAJA ,2010 ,A42045 ,ROJO ,2300.00 
2391,3-131-6,7,AUTOMOVIL ,MERCEDES BENZ ,C180 ,2012 ,C0B379 ,PLATA METÁLICO ,48000.00 
2392,3-131-6,8,MOTO ,YAMAHA ,F216 ,2010 ,A84475 ,NEGRO ,1800.00 
2393,3-131-6,9,MOTO ,HONDA ,CB150MA ,2010 ,74951B ,NEGRO ,2300.00 
2394,3-131-6,10,MOTO ,HONDA ,CB150 ,2010 ,44586A ,NEGRO ,2200.00 
2395,3-131-6,11,CAMIONETA ,NISSAN ,FRONTIER ,2012 ,C4J762 ,BLANCA ,38000.00 
2396,3-131-6,12,UTILITARIO ,VOLVO ,XC90 ,2006 ,ARJ567 ,GRIS ,40000.00 
2397,3-131-6,13,CAMIONETA ,NISSAN ,FRONTIER ,2014 ,AHN786 ,GRIS CLARO ,42000.00 
2398,3-131-6,14,MOTO ,YAMAHA ,YB125 ,2010 ,B05670 ,NEGRO ,1500.00 
2399,3-131-6,15,CAMIONETA ,NISSAN ,FRONTIER ,2012 ,B71784 ,BLANCO ,37000.00 
2400,3-131-6,16,CAMIONETA ,NISSAN ,FRONTIER ,2012 ,AYN751 ,BLANCO ,37000.00 
2401,3-131-6,17,RANFLA CARRETA ,CHACHAS ,JPC ,2015 ,VAH972 ,VERDE ,20000.00 
2402,3-131-6,18,AUTOMOVIL ,STUDEBAKER ,COMANDER ,1956 ,AH3955 ,VERDE ,6500.00 
2403,3-131-6,19,CAMIONETA ,TOYOTA ,HILUX ,2010 ,V3D912 ,NEGRO ,38000.00 
2404,3-132-1,1, , , , , , , 
2405,3-132-2,1,AUTOMÓVIL ,MAZDA ,2009 ,2009 ,P2D-273 ,COLOR PLATA ,13900.00 
2406,3-132-3,1,CAMIONETA ,NISSAN ,PATHFINDER ,2000 ,C2J-207 ,"CAMIONETA 4X4, V6 3.3 ",28000.00 
2407,3-132-3,2,CAMIONETA ,KIA ,SORENTO ,2004 ,V3A-225 ,"CAMIONETA 4X4, 2.4 TURBO DIESEL ",35000.00 
2408,3-132-3,3,AUTOMÓVIL ,HYUNDAI ,SONATA III ,1996 ,AME519 ,SEDAN 2.0 GLP ,8000.00 
2409,3-133-1,1, , , , , , , 
2410,3-133-2,1,CAMIONETA ,RENAULT ,DUSTER ,2015 ,ANM-124 ,- ,52010.00 
2411,3-133-3,1, , , , , , , 
2412,3-133-4,1,AUTOMOVIL ,NISSAN ,SUNNY ,1995 ,P1F-478 ,- ,11830.00 
2413,3-133-4,2,MOTOCICLETA ,ITALIKA ,125ZEUROIII ,2018 ,7807-AP ,NEGRO/ROJO ,2500.00 
2414,3-133-5,1,MOTOCICLETA ,ZONGSHEN ,ZS150A ,2019 ,1192-DP ,- ,4530.00 
2415,3-133-6,1,CAMIONETA ,CHEVROLET ,ORLANDO ,2013 ,P2L-123 ,- ,50000.00 
2416,3-133-7,1,CAMIONETA ,HONDA ,PILOT ,2010 ,A9X-299 ,COLOR DORADO MOCCHA 4X4 ,40000.00 
2417,3-134-1,1, , , , , , , 
2418,3-134-2,1,STATION WAGON ,TOYOTA ,COROLLA ,2000 ,M3J-632 ,BLANCO ROJO VERDE CELESTE ,20000.00 
2419,3-134-3,1, , , , , , , 
2420,3-135-1,1,AUTOMOVIL ,KIA ,RIO ,2006 ,BOP-838 ,GRIS ,10000.00 
2421,3-135-1,2,AUTOMOVIL ,MITSUBISHI ,COLD ,2005 ,Z1C-103 ,PLATA ,10000.00 
2422,3-135-1,3,CAMIONETA ,DAIHATSU ,TERIUS ,2000 ,C8E-598 ,AZUL ,10000.00 
2423,3-135-2,1, , , , , , , 
2424,3-135-3,1, , , , , , , 
2425,3-135-4,1, , , , , , , 
2426,3-135-5,1,CAMIONETA ,CHEVROLET ,TRACKER ,2016 ,T3P-124 ,NEGRO ,66000.00 
2427,3-135-6,1, , , , , , , 
2428,3-135-7,1, , , , , , , 
2429,3-136-1,1, , , , , , , 
2430,3-136-2,1, , , , , , , 
2431,3-136-3,1,MOTO ,KEEWAY ,SPEEDISO ,2008 ,NI19635 ,MOTO ,4500.00 
2432,3-137-1,1, , , , , , , 
2433,3-137-3,1,CAMIONETA ,GREATWAY H3SM32.04X2 PILOT V2 2018 ,PILOT V2 ,2018 ,M4W-075 ,COLOR NEGRO ,36000.00 
2434,3-137-4,1, , , , , , , 
2435,3-138-1,1,AUTO ,MAZDA ,MAZDA3 ,2019 ,BLR291 ,COLOR GRIS ,70000.00 
2436,3-138-3,1,AUTO ,AUDI ,A4 1.8 TURBO ,2006 ,C7I287 ,COLOR NEGRO ,14000.00 
2437,3-138-3,2,AUTO ,TOYOTA ,COROLLA ,2014 ,AFL405 ,COLOR GRIS ,55000.00 
2438,3-138-4,1,AUTO ,NISSAN ,SENTRA ,1990 ,KO3770 ,ROJO ,1000.00 
2439,3-138-5,1,AUTO ,CHEVROLET ,AVEO ,2009 ,C6Q479 ,SEDAN ,30000.00 
2440,3-138-5,2,CAMIONETA ,KIA ,SPORTAGE ,2011 ,B6X285 ,SUV ,50000.00 
2441,3-138-6,1,CAMIONETA ,TOYOTA ,RAV4 ,2013 ,D9H-381 ,BLANCO ,48000.00 
2442,3-138-7,1,AUTOMOVIL ,BMW ,528 I ,1997 ,AIT-242 ,SEDAN ,20000.00 
2443,3-138-7,2,MOTOCICLETA ,YAMAHA ,XA 125 CYGNUS -Z ,2013 ,4434-4B ,MOTOCICLETA ,3000.00 
2444,3-138-7,3,CAMIONETA ,DONGFENG ,JOYEAR SX6 ,2018 ,BEZ-025 ,ROJO ,50000.00 
2445,3-138-8,1,AUTOMOVIL ,DAIHATSU ,TERIOS ,2013 ,ADG-006 ,CAMIONETA ,33000.00 
2446,3-138-9,1,CAMIONETA ,SUSUKY ,GRAN NOMADE ,2017 ,AWZ006 ,COLOR GRIS ,48900.00 
2447,3-138-9,2,AUTO ,TOYOTA ,CORONA ,1984 ,B9G400 ,COLOR ROJO ,1000.00 
2448,3-138-10,1, , , , , , , 
2449,3-138-11,1,CAMIONETA ,MITSUBISHI ,ASX ,2014 ,ACF-439 ,ROJO METALICO ,75000.00 
2450,3-138-11,2,AUTOMOVIL ,MITSUBISHI ,MIRAGE ,2000 ,BOY- 527 ,PLATA ,12600.00 
2451,3-138-12,1,AUTO ,AUDI ,A4 ,2014 ,ACR 689 ,BLANCO ,57000.00 
2452,3-138-13,1,AUTOMOVIL ,VOLVO ,XC90 ,2016 ,ATD-076 ,NEGRO ,182600.00 
2453,3-138-13,2,MOTO ,BMW ,R1200GS ,2016 ,7869-SF ,NEGRO ,73600.00 
2454,3-138-14,1,AUTO ,TOYOTA ,VITZ ,2006 ,B4L 284 ,COLOR GUINDA OSCURO ,15000.00 
2455,3-138-15,1, , , , , , , 
2456,3-138-16,1,AUTOMOVIL ,CHEVROLET ,SAIL ,2012 ,D1T464 ,COLOR ROJO ,18000.00 
2457,3-138-18,1, , , , , , , 
2458,3-138-19,1,CAMIONETA ,RENAULT ,KOLEOS ,2019 ,BJZ161 ,COLOR GRIS ,100000.00 
2459,3-138-22,1,AUTOMOVIL ,TOYOTA ,TERCEL ,1991 ,D1S310 ,MECANICO ,12000.00 
2460,3-138-22,2,CAMIONETA ,HONDA ,CRV ,2007 ,A9K501 ,AUTOMATICO ,45000.00 
2461,3-138-22,3,CAMIONETA ,NISSAN ,JP -18 ,1991 ,H1X810 ,MECANICO ,14000.00 
2462,3-138-23,1,CAMIONETA ,CHANGE ,MINIVAN ,2013 ,F2T284 ,COLOR PLOMO ,25000.00 
2463,3-138-23,2,CAMIONETA ,CHANGE ,MINIVAN ,2019 ,BHW581 ,COLOR MARRON ,50000.00 
2464,3-138-24,1,AUTO ,VOLSWAGEN ,111 201 ,1978 ,IG5640 ,GUINDA ,2000.00 
2465,3-138-26,1,FURGONETA ,FIAT ,DOBLO ,2013 ,MHG425 ,COLOR GRIS ,25000.00 
2466,3-138-27,1, , , , , , , 
2467,3-138-28,1,CAMIONETA ,SUSUKI ,GRAN NOMADE ,2016 ,ARO520 ,COLOR ,30000.00 
2468,3-138-28,2,CAMION ,HIUNDAY ,BARANDA ,1991 ,XQ7457 ,BLANCO ,20000.00 
2469,3-138-28,3,REMOLCADOR ,FREGHTLINER ,CL120 ,2007 ,CIM868 ,BLANCO ,60000.00 
2470,3-138-28,4,AUTOMOVIL ,TOYOTA ,YARIS ,2014 ,F7T185 ,GRIS ,20000.00 
2471,3-138-29,1, , , , , , , 
2472,3-138-30,1, , , , , , , 
2473,3-138-31,1,CAMIONETA ,NISSAN ,ROUGE ,2016 ,MD6CL7913 ,COLOR AZUL ,106880.00 
2474,3-138-31,2,CAMIONETA ,HONDA ,CRU ,2000 ,MDM481201 ,COLOR DORADO ,10020.00 
2475,3-138-32,1, , , , , , , 
2476,3-138-34,1,AUTO ,MITUBISHI ,GALANT ,1996 ,B7V-049 ,NARANJA/NEGRO ,13000.00 
2477,3-138-34,2,AUTO ,VOLVO ,850 GLE ,1994 ,C2K-447 ,VERDE METALICO ,13000.00 
2478,3-138-34,3,AUTO ,NISSAN ,AVENIR ,1995 ,W2O-262 ,AZUL ,14800.00 
2479,3-138-34,4,AUTO ,NISSAN ,BLUEBIRD ,1996 ,AFF-050 ,PLATEADO METALICO ,13000.00 
2480,3-138-35,1,AUTO ,VOLSWAGEN ,JETTA JLI ,1985 ,FO1351 ,COLOR BLANCO ,2000.00 
2481,3-138-36,1, , , , , , , 
2482,3-139-1,1, , , , , , , 
2483,3-139-2,1, , , , , , , 
2484,3-139-3,1,CAMIONETA ,FORD ,PICAP ,2019 ,BAE-914 ,DOBLE CABINA ,100000.00 
2485,3-139-3,2,CAMIONETA ,SUSUKI ,JIMNY ,2007 ,ARY-549 ,DOBLE TRACCIÓN ,15000.00 
2486,3-139-4,1, , , , , , , 
2487,3-140-1,1, , , , , , , 
2488,3-140-3,1,CAMIONETA ,SUV-HIUNDAI ,CRETA ,2017 ,H2C557 ,BLANCO ,64700.00 
2489,3-140-3,2,AUTOMOVIL ,NISSAN ,BLUE BIRD ,1997 ,AVO-376 ,BLANCO ,6000.00 
2490,3-140-4,1,MOTOCICLETA ,YINGANG ,Y6200-T'P ,2007 ,NE2952 ,MOTOCICLETA ,5000.00 
2491,3-141-1,1, , , , , , , 
2492,3-141-3,1, , , , , , , 
2493,3-141-4,1,AUTO ,VOLSK WAGEN ,GOL ,2012 ,D1U105 ,HATCHBACK ,33000.00 
2494,3-141-5,1, , , , , , , 
2495,3-142-1,1,MOTO ,MAVILA ,MAVILA ,2006 ,P13192 ,LINEAL ,1000.00 
2496,3-142-1,2,AUTO ,WOLSWAGEN ,FOX CROSS SPRINT ,2019 ,P3F174 ,CAMIONETA ,43000.00 
2497,3-142-1,3,AUTO ,RENAULT ,LOGAN ,2011 ,M1R114 ,SEDAN ,15000.00 
2498,3-142-2,1, , , , , , , 
2499,3-142-3,1, , , , , , , 
2500,3-142-4,1, , , , , , , 
2501,3-142-5,1,AUTO ,NISSAN ,MURANNO ,2013 ,M2X086 ,CAMIONETA ,70000.00 
2502,3-145-1,1,CAMIONETA ,DAIHATSU ,TERIOS ,2014 ,AMP475 ,COLOR PLOMO PLATA ,32000.00 
2503,3-145-2,1,CAMIONETA ,SUZUKI ,GRAND VITARA ,2009 ,B3S 212 ,4X4 ,26000.00 
2504,3-145-2,2,CAMIONETA ,SUZUKI ,GRAND NOMADE ,2009 ,A1F 539 ,4X4 ,29700.00 
2505,3-145-4,1, , , , , , , 
2506,3-146-1,1,CAMION ,JAC ,HFC1063KR1 ,2013 ,DOJ - 733 ,AZUL ,70000.00 
2507,3-146-1,2,CAMION ,JAC ,HFC1061L ,2012 ,BOU - 704 ,ROJO ,60000.00 
2508,3-146-1,3,VOLKSWAGEN ,VOLKSWAGEN ,111.021 ,1975 ,AG - 2732 ,TEXAS ,300.00 
2509,3-146-2,1, , , , , , , 
2510,3-146-3,1, , , , , , , 
2511,3-147-1,1, , , , , , , 
2512,3-147-2,1, , , , , , , 
2513,3-147-3,1,AUTOMÓVIL ,SUSUKI ,BALENO ,1998 ,SI4870 ,COLOR ROJO ,9000.00 
2514,3-148-3,1, , , , , , , 
2515,3-149-1,1, , , , , , , 
2516,3-149-2,1,AUTO ,HYUNDAI ,ELANTRA ,2011 ,XIQ191 ,CELESTE ,21000.00 
2517,3-149-3,1,AUTOMOVIL ,KIA ,RIO ,2015 ,X3C388 ,PLATA BRILLANTE ,43000.00 
2518,3-149-4,1,AUTO ,HYUNDAI ,ELANTRA ,2003 ,X3I-111 ,COLOR NEGRO ,50000.00 
2519,3-149-5,1, , , , , , , 
2520,3-150-2,1,CAMIONETA ,HONDA ,PILOT ,2017 ,AWM113 ,COLOR PLOMO ,130000.00 
2521,3-150-3,1,AUTO ,TOYOTA ,SW ,1993 ,BZJ-226 ,BLANCO ,15000.00 
2522,4-1-1,1,CAMIONETA ,SUZUKI ,RURAL ,1994 ,RIX191 ,NEGRO ,6000.00 
2523,4-1-1,2,VEHICULO ,FIAT ,SEDAN ,1984 ,AZ9818 ,VERDE ,4000.00 
2524,4-1-1,3,CAMIONETA ,MAHINDRA ,X2J283 ,2012 ,X2J283 ,ROJO ,25000.00 
2525,4-1-2,1, , , , , , , 
2526,4-2-1,1, , , , , , , 
2527,4-2-2,1, , , , , , , 
2528,4-3-1,1, , , , , , , 
2529,4-3-2,1, , , , , , , 
2530,4-3-4,1, , , , , , , 
2531,4-4-2,1,MOTO LINEAL ,KAWASAKI ,EX250 ,2009 ,K1-0140 ,NEGRO CON AMARILLO ,0.00 
2532,4-4-3,1, , , , , , , 
2533,4-5-1,1,SUV ,JEEP ,CHEROKE ,2017 ,Z5S-645 ,AZUL ,65000.00 
2534,4-5-2,1,CAMIONETA ,TOYOTA ,FORTUNER ,2014 ,Z4N-161 ,TURQUEZA ,40000.00 
2535,4-5-3,1,AUTOMOVIL ,NISSAN ,STATION WAGON ,1993 ,Z4S-261 ,COLOR BLANCO ,12000.00 
2536,4-5-3,2,AUTOMOVIL ,RENAULT ,ONSTER ,2014 ,F9R-204 ,COLOR GRIS ESTRELLA ,5000.00 
2537,4-6-1,1, , , , , , , 
2538,4-6-2,1, , , , , , , 
2539,4-6-3,1, , , , , , , 
2540,4-7-2,1, , , , , , , 
2541,4-7-3,1, , , , , , , 
2542,4-7-4,1, , , , , , , 
2543,4-7-5,1, , , , , , , 
2544,4-8-1,1,CAMIONETA ,MITSUBISHI ,L200 ,2008 ,T1K828 ,ROJO METÁLICO ,15000.00 
2545,4-8-3,1, , , , , , , 
2546,4-9-1,1,CAMIONETA ,KIA ,SORENTO ,2016 ,AYN-230 ,07 ASIENTOS ,95000.00 
2547,4-9-2,1, , , , , , , 
2548,4-9-3,1, , , , , , , 
2549,4-9-4,1, , , , , , , 
2550,4-10-1,1, , , , , , , 
2551,4-10-2,1, , , , , , , 
2552,4-10-3,1, , , , , , , 
2553,4-11-1,1, , , , , , , 
2554,4-11-2,1, , , , , , , 
2555,4-11-3,1, , , , , , , 
2556,4-11-4,1,CARRO ,MITSUBISHI CONTER TURBO ,TEOT5 ,2018 ,DOU 864 ,CARROCERIA BARANDA ,104.55 
2557,4-11-4,2,CARRO ,HYUNDAY 85 PORTER ,JL98 ,1997 ,V77858 ,"CARROCERIA BARANDA COLOR BLANCO, AZUL ",15000.00 
2558,4-11-4,3,MOTO ,HONDA ,NEGRO ,2015 ,22741 C ,. ,4000.00 
2559,4-12-1,1, , , , , , , 
2560,4-12-2,1, , , , , , , 
2561,4-12-3,1, , , , , , , 
2562,4-12-4,1, , , , , , , 
2563,4-13-1,1, , , , , , , 
2564,4-13-2,1, , , , , , , 
2565,4-13-3,1, , , , , , , 
2566,4-13-4,1, , , , , , , 
2567,4-13-5,1, , , , , , , 
2568,4-14-1,1,MOTOKAR ,HONDA ,CG125 ,2011 ,MA7345 ,ROJO CON AMARILLO ,2000.00 
2569,4-14-1,2,MOTOKAR ,HONDA ,GL150 ,2016 ,9970FM ,ROJO ,3500.00 
2570,4-14-2,1, , , , , , , 
2571,4-14-3,1, , , , , , ,
2572,4-15-1,1, , , , , , , 
2573,4-15-2,1, , , , , , , 
2574,4-15-3,1,CAMIONETA ,TOYOTA ,HILUX ,2013 ,X2X919 ,BLANCO ,90000.00 
2575,4-15-5,1, , , , , , , 
2576,4-16-1,1, , , , , , , 
2577,4-16-2,1, , , , , , , 
2578,4-16-3,1,CAMIONETA ,CHEVROLET ,TRACKER ,2013 ,F3H-657 ,COLOR BLANCO ,40000.00 
2579,4-16-3,2,AUTO ,TOYOTA ,YARIS ,2007 ,B9T-251 ,COLOR ROJO PERLADO ,25000.00 
2580,4-16-4,1, , , , , , , 
2581,4-17-1,1, , , , , , , 
2582,4-17-2,1,MOTOKAR ,ZONSHEN ,ZS125M ,2008 ,NB57672 ,COLOR ROJO ,6500.00 
2583,4-17-2,2,CAMIONETA ,NISSAN ,FLGD211SF ,1995 ,M3I-855 ,COLOR BLANCO ,14000.00 
2584,4-17-3,1,MOTO FURGON ,ZONGSHEN ,ZS200CM ,2015 ,08697P ,COLOR AZUL ,7500.00 
2585,4-17-4,1,MOTO FURGON ,ZONGSHEN ,ZS200CM ,2015 ,2939-1D ,COLOR BLANCO ,11948.00 
2586,4-17-5,1,MOTOCICLETA ,WANXIN ,WX150-A ,2012 ,P53260 ,COLOR NEGRO ,5208.00 
2587,4-17-6,1, , , , , , , 
2588,4-17-7,1, , , , , , , 
2589,4-18-1,1,CAMIONETA ,TOYOTA ,HILUX ,2012 ,Z3R-725 ,BLANCO ,363550.00 
2590,4-18-3,1,AUTO ,CHEVROLET ,SPARK ,2011 ,B9Z157 ,VERDE CLARO METALICO ,22700.00 
2591,4-18-4,1, , , , , , , 
2592,4-18-5,1,AUTOMOVIL ,NISSAN ,CENTRA ,1998 ,B1M-286 ,PLATA ,10000.00 
2593,4-19-1,1,CAMIONETA ,TOYOTA ,HILUX ,2014 ,W5E844 ,HILUX 4X4 BLANCO ,126000.00 
